post_id,title,url,category,classification,proposed_cluster_or_candidate,reasoning,sibling_count,confidence
2026-08-07-products-auto-462713,1인 가구 식재료 알아보기｜냉장고 정리법,https://honsamnote.co.kr/blog/2026-08-07-products-auto-462713/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-products-auto-75313c,1인 가구 보풀제거기 알아보기｜옷 보풀 제거,https://honsamnote.co.kr/blog/2026-08-07-products-auto-75313c/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-products-auto-b07e5f,"혼자 사는 직장인, 퇴근 후 창문/베란다 보안 걱정된다면? 1인 가구 맞춤 방범, '물리 + 감지 + 경고' 3단계로 끝내세요!",https://honsamnote.co.kr/blog/2026-08-07-products-auto-b07e5f/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-products-auto-bd7178,"혼자 사는 직장인, 낯선 초인종 소리에 불안하다면? 1인 가구 스마트 도어벨, 현명하게 고르는 3가지 기준",https://honsamnote.co.kr/blog/2026-08-07-products-auto-bd7178/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 3개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-products-auto-d33666,"혼자 사는 직장인, 좁은 욕실 물때·곰팡이 관리가 어렵다면? 1인 가구 맞춤 욕실 청소, 셀프 vs 전문가 관리 현명하게 고르는 법",https://honsamnote.co.kr/blog/2026-08-07-products-auto-d33666/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-products-auto-e9e85e,"혼자 사는 직장인, 소량 빨래나 속옷 손빨래 매번 번거롭다면? 1인 가구 미니 세탁기 vs. 손빨래, 나에게 딱 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-07-products-auto-e9e85e/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-08-products-auto-06056d,"혼자 사는 직장인, 매일 마시는 물, 똑똑하게 고르고 싶다면? 생수 vs 필터 정수기 vs 렌탈 정수기, 내게 맞는 최적의 선택은?",https://honsamnote.co.kr/blog/2026-08-08-products-auto-06056d/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-08-products-auto-3f53f6,"혼자 사는 직장인, 뚝딱 고치고 싶어도 막막하다면? 1인 가구 필수 공구 키트, 이 3가지 기준으로 현명하게 고르세요!",https://honsamnote.co.kr/blog/2026-08-08-products-auto-3f53f6/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-08-products-auto-a84bd7,"혼자 사는 직장인, 퇴근 후 무거운 장바구니 대신? 1인 가구 온라인 장보기 서비스, 현명하게 고르고 알뜰하게 이용하는 법",https://honsamnote.co.kr/blog/2026-08-08-products-auto-a84bd7/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-08-products-auto-c4d689,"혼자 사는 직장인, 퇴근 후 빠르고 근사한 한 끼 식사, 매번 고민된다면? 밀키트 vs. 가정간편식(HMR), 나에게 딱 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-08-products-auto-c4d689/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-09-products-auto-7bf3a6,"혼자 사는 직장인, 좁은 집에서도 나만의 영화관을 만들고 싶다면? 미니 빔 프로젝터 vs 스마트 TV, 내게 맞는 최적의 선택은?",https://honsamnote.co.kr/blog/2026-08-09-products-auto-7bf3a6/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-10-products-auto-ea40dc,"혼자 사는 직장인, 난방비 폭탄은 싫은데 발 시린 창가에 지쳤다면? 1인 가구 맞춤 '우풍 완벽 차단', 이 3단계로 끝내세요!",https://honsamnote.co.kr/blog/2026-08-10-products-auto-ea40dc/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-11-products-auto-056afc,"혼자 사는 직장인, 집 비울 때나 혼자 있을 때 우리 집 보안 걱정된다면? 1인 가구 홈 CCTV vs. 전문 보안 서비스, 내게 맞는 최적의 선택은?",https://honsamnote.co.kr/blog/2026-08-11-products-auto-056afc/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-11-products-auto-3a0a24,"혼자 사는 직장인, 좁은 집에서 부피 큰 이불 빨래가 막막하다면? 코인 세탁소 vs 전문 업체, 내게 맞는 최적의 선택은?",https://honsamnote.co.kr/blog/2026-08-11-products-auto-3a0a24/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-11-products-auto-fb26b6,"혼자 사는 직장인, 온라인으로 산 조립 가구 앞에서 막막하다면? 셀프 조립 vs. 전문가 서비스, 내게 딱 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-11-products-auto-fb26b6/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-12-products-auto-2ee7a1,"혼자 사는 직장인, 매번 장보기 번거롭고 필요한 건 깜빡한다면? 1인 가구 맞춤 구독 박스 vs 직접 장보기, 나에게 딱 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-12-products-auto-2ee7a1/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-12-products-auto-6c6a4a,"혼자 사는 직장인, 퇴근 후 어두운 집, 굳이 불 켜러 가기 귀찮다면? 1인 가구 스마트 전구, 과연 나에게 필요한 최적의 선택일까?",https://honsamnote.co.kr/blog/2026-08-12-products-auto-6c6a4a/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-12-products-auto-74d817,"혼자 사는 직장인, 냉난방비 아끼고 쾌적한 실내 공기? 서큘레이터 vs. 선풍기, 나에게 딱 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-12-products-auto-74d817/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-13-products-auto-2cf601,"혼자 사는 직장인, 매번 번거로운 제모에 시간/돈 낭비 그만! 가정용 제모기 vs 전문 샵 레이저, 나에게 딱 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-13-products-auto-2cf601/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-13-products-auto-8b83e4,"혼자 사는 직장인, 퇴근 후 현관문 앞에서 열쇠 잃어버렸거나 도어락 고장났다면? 1인 가구 긴급 문 개방/수리, 현명하게 대처하는 법",https://honsamnote.co.kr/blog/2026-08-13-products-auto-8b83e4/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-13-products-auto-ae3976,"혼자 사는 직장인, 옆집 소음에 잠 못 이루거나 내 소음이 혹시 피해줄까 불안하다면? 1인 가구 맞춤 층간/벽간 소음 해결, 이 3단계로 조용하고 편안한 나만의 공간 만들기!",https://honsamnote.co.kr/blog/2026-08-13-products-auto-ae3976/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-14-products-auto-50ff5a,"혼자 사는 직장인, 낮에 배송된 택배 문 앞에 쌓여 불안하다면? 1인 가구 스마트 택배함 vs 무인택배함, 내게 맞는 최적의 선택은?",https://honsamnote.co.kr/blog/2026-08-14-products-auto-50ff5a/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-14-products-auto-6493cd,"혼자 사는 직장인, 좁은 집에 쌓여가는 짐 때문에 한숨 쉰다면? 공유 창고 vs 집 안 공간 최적화, 내게 맞는 최적의 선택은?",https://honsamnote.co.kr/blog/2026-08-14-products-auto-6493cd/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-14-products-auto-da7759,"혼자 사는 직장인, 혹시 모를 사고에 내 보증금·월세 가구 지켜줄 '이 보험' 꼭 확인하세요!",https://honsamnote.co.kr/blog/2026-08-14-products-auto-da7759/,1인 가구 제품·서비스,A,청소가전,"정확한 matchTerm 문자열은 없지만 ""청소가전"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-07-30-safety-38,"퇴근 후 쌓이는 택배 송장, 개인정보 노출 없이 안전하게 버리는 확실한 방법",https://honsamnote.co.kr/blog/2026-07-30-safety-38/,안전·응급상황,A,누수·생활사고,"정확한 matchTerm 문자열은 없지만 ""누수·생활사고"" 클러스터 정의와 토큰 1개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-01-safety-auto-4f0708,"혼자 사는 당신, 늦은 밤 갑자기 정전될 때? 당황하지 않고 안전하게 대처하는 현실적인 방법",https://honsamnote.co.kr/blog/2026-08-01-safety-auto-4f0708/,안전·응급상황,A,응급상황 대처,"정확한 matchTerm 문자열은 없지만 ""응급상황 대처"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-06-safety-auto-21374d,"혼자 사는 당신, 늦은 밤 위층/옆집 소음 때문에 잠 못 들 때: 감정 소모 없이 안전하게 대처하는 현실적인 방법",https://honsamnote.co.kr/blog/2026-08-06-safety-auto-21374d/,안전·응급상황,A,응급상황 대처,"정확한 matchTerm 문자열은 없지만 ""응급상황 대처"" 클러스터 정의와 토큰 3개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-safety-auto-7d0e1d,"혼자 사는 당신, 쓰러지거나 의식 없을 때: 스마트 비상 연락 시스템 vs. 비상 키 공유, 어떤 대비책이 나에게 맞을까?",https://honsamnote.co.kr/blog/2026-08-07-safety-auto-7d0e1d/,안전·응급상황,A,응급상황 대처,"정확한 matchTerm 문자열은 없지만 ""응급상황 대처"" 클러스터 정의와 토큰 3개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-07-safety-auto-7d89fc,"혼자 사는 당신, 우리 집 복도·엘리베이터·주차장에서 수상한 사람을 마주쳤을 때: 당황하지 않고 나를 지키는 현실적인 대처법",https://honsamnote.co.kr/blog/2026-08-07-safety-auto-7d89fc/,안전·응급상황,A,응급상황 대처,"정확한 matchTerm 문자열은 없지만 ""응급상황 대처"" 클러스터 정의와 토큰 4개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-08-safety-auto-55b509,"혼자 사는 당신, 작은 부상에도 덜컥 겁나는 순간: DIY 구급상자 vs. 시판 기성품, 나에게 맞는 선택은?",https://honsamnote.co.kr/blog/2026-08-08-safety-auto-55b509/,안전·응급상황,A,응급상황 대처,"정확한 matchTerm 문자열은 없지만 ""응급상황 대처"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-08-08-safety-auto-9834c4,"혼자 사는 당신, 냉장고 속 식재료 유통기한 때문에 고민될 때: 식중독 걱정 없이 안전하게 관리하고 섭취하는 현실적인 방법",https://honsamnote.co.kr/blog/2026-08-08-safety-auto-9834c4/,안전·응급상황,A,응급상황 대처,"정확한 matchTerm 문자열은 없지만 ""응급상황 대처"" 클러스터 정의와 토큰 2개 겹침 — 사람이 matchTerms 보강 여부 검토 필요",,MEDIUM
2026-07-31-products-75,"퇴근 후 널 공간도, 마를 시간도 없는 1인 가구, 미니 건조기 정말 필요할까요?",https://honsamnote.co.kr/blog/2026-07-31-products-75/,1인 가구 제품·서비스,B,"신규 클러스터 후보: ""생활 꿀팁""","같은 카테고리의 미분류 글 5개가 공통으로 ""생활 꿀팁""을(를) keyword/tag로 가짐 — 우연한 겹침이 아니라 실제 반복되는 검색 주제일 가능성",5,MEDIUM
2026-07-31-products-76,"자취생, 퇴근 후 음식물쓰레기 악취 탈출? 우리집에 딱 맞는 처리기 고르는 법",https://honsamnote.co.kr/blog/2026-07-31-products-76/,1인 가구 제품·서비스,B,"신규 클러스터 후보: ""생활 꿀팁""","같은 카테고리의 미분류 글 5개가 공통으로 ""생활 꿀팁""을(를) keyword/tag로 가짐 — 우연한 겹침이 아니라 실제 반복되는 검색 주제일 가능성",5,MEDIUM
2026-08-06-products-auto-a2fa71,1인 가구 에어컨 기준｜에어컨 냄새,https://honsamnote.co.kr/blog/2026-08-06-products-auto-a2fa71/,1인 가구 제품·서비스,B,"신규 클러스터 후보: ""생활 꿀팁""","같은 카테고리의 미분류 글 5개가 공통으로 ""생활 꿀팁""을(를) keyword/tag로 가짐 — 우연한 겹침이 아니라 실제 반복되는 검색 주제일 가능성",5,MEDIUM
2026-08-07-products-auto-5c0731,1인 가구 음식물 처리기 기준｜음식물 쓰레기 처리,https://honsamnote.co.kr/blog/2026-08-07-products-auto-5c0731/,1인 가구 제품·서비스,B,"신규 클러스터 후보: ""생활 꿀팁""","같은 카테고리의 미분류 글 5개가 공통으로 ""생활 꿀팁""을(를) keyword/tag로 가짐 — 우연한 겹침이 아니라 실제 반복되는 검색 주제일 가능성",5,MEDIUM
2026-08-09-products-auto-df5dbc,"혼자 사는 직장인, 부피 큰 가구/가전 처리에 막막하다면? 1인 가구 맞춤 대형 폐기물 처리, '이 3단계'로 깔끔하게 끝내세요!",https://honsamnote.co.kr/blog/2026-08-09-products-auto-df5dbc/,1인 가구 제품·서비스,B,"신규 클러스터 후보: ""생활 꿀팁""","같은 카테고리의 미분류 글 5개가 공통으로 ""생활 꿀팁""을(를) keyword/tag로 가짐 — 우연한 겹침이 아니라 실제 반복되는 검색 주제일 가능성",5,MEDIUM
2026-07-27-welcome,혼자 사는 삶을 더 쉽게 만드는 법 — 1인 가구 생활백서를 시작하며,https://honsamnote.co.kr/blog/2026-07-27-welcome/,(없음),C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-07-30-cleaning-30,"바쁜 1인 가구 원룸, 매일 쌓이는 먼지? 근본적으로 줄이는 현실적인 생활 습관",https://honsamnote.co.kr/blog/2026-07-30-cleaning-30/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-01-cleaning-auto-d3bef1,매트리스 청소 알아보기｜침대 위생,https://honsamnote.co.kr/blog/2026-08-01-cleaning-auto-d3bef1/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-04-cleaning-auto-99cb94,"혼자 사는 당신, 퇴근 후 끈적이는 바닥? 손 걸레질 vs 스팀 청소기, 후회 없는 선택 기준",https://honsamnote.co.kr/blog/2026-08-04-cleaning-auto-99cb94/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-06-cleaning-auto-96ff36,"혼자 사는 당신, 새벽에 마주한 바퀴벌레? 1시간 만에 뿌리 뽑고 다시는 안 보는 현실 솔루션",https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-96ff36/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-08-cleaning-auto-b16ac0,"혼자 사는 당신, 집에 밴 꿉꿉한 생활 냄새! 향으로 덮을까? 근본을 잡을까? 방향제·디퓨저 vs 공기청정기, 현명한 선택 기준",https://honsamnote.co.kr/blog/2026-08-08-cleaning-auto-b16ac0/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-09-cleaning-auto-c10b6d,"혼자 사는 당신, 퇴근 후 끈적이는 바닥 청소 스트레스? 좁은 집 로봇 청소기 vs 무선 스틱 청소기, 후회 없는 선택 기준",https://honsamnote.co.kr/blog/2026-08-09-cleaning-auto-c10b6d/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-12-cleaning-auto-85acce,창문 청소 비교｜유리창 청소,https://honsamnote.co.kr/blog/2026-08-12-cleaning-auto-85acce/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-12-cleaning-auto-868b91,"혼자 사는 당신, 답답하고 칙칙한 유리창? 1시간 만에 밝고 시원하게 되돌리는 현실 솔루션",https://honsamnote.co.kr/blog/2026-08-12-cleaning-auto-868b91/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-13-cleaning-auto-7ef0d4,"혼자 사는 당신, 퇴근 후 끈적이는 바닥 스트레스? 물걸레 vs 물걸레 청소포, 후회 없는 선택 기준",https://honsamnote.co.kr/blog/2026-08-13-cleaning-auto-7ef0d4/,청소·세탁·집안일,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-07-30-cost-4,"퇴근 후 지친 혼밥러, 매달 20만원 아끼는 배달비·식비 줄이는 생활 습관",https://honsamnote.co.kr/blog/2026-07-30-cost-4/,생활비 최적화,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-07-30-cost-70,"혼자 사는 직장인, 갑자기 늘어난 수도요금: 숨은 누수 찾고 해결하는 실전 가이드",https://honsamnote.co.kr/blog/2026-07-30-cost-70/,생활비 최적화,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-06-food-auto-834b6e,"1인 가구 직장인, 냉동실 식재료 신선하게 오래 보관할 때: 진공포장기 vs. 지퍼백, 당신의 최적 선택 가이드",https://honsamnote.co.kr/blog/2026-08-06-food-auto-834b6e/,혼밥·식재료 관리,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-05-housing-auto-7ef549,"혼자 사는 직장인, 새집 인터넷·TV 가입! 통신 3사 vs 알뜰 결합 vs 지역 케이블, 내 돈 아끼는 현명한 선택 가이드",https://honsamnote.co.kr/blog/2026-08-05-housing-auto-7ef549/,주거·계약·이사,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-07-housing-auto-eb35f1,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,주거·계약·이사,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-14-safety-auto-2f3ee3,"혼자 사는 당신, 겨울철 강추위에 갑자기 수도 동파가 걱정될 때: 당황하지 않고 예방하고 대처하는 현실적인 방법",https://honsamnote.co.kr/blog/2026-08-14-safety-auto-2f3ee3/,안전·응급상황,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-07-30-storage-22,"좁은 원룸 냉장고, 식재료 낭비 없이 깔끔하게 쓰는 현실 정리법",https://honsamnote.co.kr/blog/2026-07-30-storage-22/,좁은 집과 수납,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-07-30-storage-23,"이사 앞둔 1인 가구, 버릴 물건에 발목 잡혔다면? 손해 없이 후회 없이 짐 줄이는 현실 가이드",https://honsamnote.co.kr/blog/2026-07-30-storage-23/,좁은 집과 수납,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-03-storage-auto-9015de,"1인 가구 직장인, 필요한 작은 물건 찾다 시간 다 보낸다면? '숨은 아이템' 한 번에 찾아내는 현실 수납법",https://honsamnote.co.kr/blog/2026-08-03-storage-auto-9015de/,좁은 집과 수납,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-10-storage-auto-48f5a4,"1인 가구 직장인, 좁은 주방 '수납 공간 잡아먹는' 주방 가전 때문에 고민이라면? '싱글 기능 vs 멀티 기능' 가전, 현명하게 고르는 법 비교",https://honsamnote.co.kr/blog/2026-08-10-storage-auto-48f5a4/,좁은 집과 수납,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-14-storage-auto-8ede60,"1인 가구 직장인, 좁은 주방 ‘열린 과자봉지·애매한 식재료’ 때문에 조리대가 엉망이라면? 밀폐 용기 vs 집게/클립, 내게 맞는 선택 기준 비교",https://honsamnote.co.kr/blog/2026-08-14-storage-auto-8ede60/,좁은 집과 수납,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-01-lifestyle-auto-37c919,"1인 가구 직장인, 북적이던 집이 조용해질 때 찾아오는 허전함, 능숙하게 다루는 회복 루틴",https://honsamnote.co.kr/blog/2026-08-01-lifestyle-auto-37c919/,관계·고립·생활 리듬,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
2026-08-01-lifestyle-auto-a6f950,"혼자 사는 직장인, 경조사 챙기기가 막막하다면? 시간과 에너지를 아끼는 스마트 가이드",https://honsamnote.co.kr/blog/2026-08-01-lifestyle-auto-a6f950/,관계·고립·생활 리듬,C,(해당 없음),"기존 클러스터와도, 다른 미분류 글과도 뚜렷한 공통 표현이 없음 — 독립 콘텐츠로 판단(검색 가치가 낮다는 뜻은 아니며, 단지 시리즈화할 근거가 약함)",,LOW
